読書 (どくしょ)
読本 (どくほん)
時計 (どけい)
土台 (どだい)
土間 (どま)
土曜 (どよう)
土用 (どよう)
内科 (ないか)
内角 (ないかく)
内外 (ないがい)
内国 (ないこく)
内心 (ないしん)
内声 (ないせい)
内線 (ないせん)
内地 (ないち)
内力 (ないりょく)
中間 (なかま)
長雨 (ながあめ)
長月 (ながつき)
長年 (ながねん)
長話 (ながばなし)
長引 (ながび)
名高 (なだか)
夏場 (なつば)
夏山 (なつやま)
何分 (なにぶん)
名前 (なまえ)
生首 (なまくび)
南下 (なんか)
何回 (なんかい)
南海 (なんかい)
南国 (なんごく)
何時 (なんじ)
南西 (なんせい)
何台 (なんだい)
南東 (なんとう)
何日 (なんにち)
何人 (なんにん)
何年 (なんねん)
何人 (なんぴと)
何分 (なんぷん)
南北 (なんぼく)
南方 (なんぽう)
肉牛 (にくぎゅう)
肉食 (にくしょく)
肉親 (にくしん)
肉声 (にくせい)
肉体 (にくたい)
二元 (にげん)
西風 (にしかぜ)
西口 (にしぐち)
西日 (にしび)
日時 (にちじ)
日夜 (にちや)
日曜 (にちよう)
日記 (にっき)
日計 (にっけい)
日光 (にっこう)
日食 (にっしょく)
日数 (にっすう)
日直 (にっちょく)
日当 (にっとう)
二分 (にぶん)
入園 (にゅうえん)
入会 (にゅうかい)
入国 (にゅうこく)
入室 (にゅうしつ)
入社 (にゅうしゃ)
入場 (にゅうじょう)
入電 (にゅうでん)
入門 (にゅうもん)
入用 (にゅうよう)
人形 (にんぎょう)
人間 (にんげん)
人数 (にんずう)
音色 (ねいろ)
年間 (ねんかん)
年少 (ねんしょう)
年数 (ねんすう)
年長 (ねんちょう)
年頭 (ねんとう)
年内 (ねんない)
年来 (ねんらい)
野天 (のてん)
野中 (のなか)
野原 (のはら)
野山 (のやま)
白紙 (はくし)
白書 (はくしょ)
白色 (はくしょく)
白昼 (はくちゅう)
白鳥 (はくちょう)
白米 (はくまい)
方船 (はこぶね)
八分 (はちぶ)
八方 (はっぽう)
花園 (はなぞの)
花道 (はなみち)
母親 (ははおや)
羽目 (はめ)
早馬 (はやうま)
半円 (はんえん)
半角 (はんかく)
半紙 (はんし)
半数 (はんすう)
半月 (はんつき)
半時 (はんとき)
半年 (はんとし)
半日 (はんにち)
半分 (はんぶん)
場合 (ばあい)
買春 (ばいしゅん)
売春 (ばいしゅん)
売店 (ばいてん)
売買 (ばいばい)
売名 (ばいめい)
場数 (ばかず)
馬車 (ばしゃ)
馬場 (ばば)
馬力 (ばりき)
番外 (ばんがい)
番組 (ばんぐみ)
万国 (ばんこく)
番線 (ばんせん)
番台 (ばんだい)
番地 (ばんち)
番茶 (ばんちゃ)
番頭 (ばんとう)
番人 (ばんにん)
万人 (ばんにん)
東口 (ひがしぐち)
引合 (ひきあい)
引当 (ひきあて)
引金 (ひきがね)
引算 (ひきざん)
日毎 (ひごと)
一言 (ひとこと)
人里 (ひとざと)
一時 (ひととき)
人前 (ひとまえ)
日歩 (ひぶ)
火元 (ひもと)
百聞 (ひゃくぶん)
百科 (ひゃっか)
昼間 (ひるま)
広場 (ひろば)
広間 (ひろま)
白夜 (びゃくや)
風雨 (ふうう)
風雲 (ふううん)
風光 (ふうこう)
風車 (ふうしゃ)
風雪 (ふうせつ)
風船 (ふうせん)
風体 (ふうてい)
風土 (ふうど)
風力 (ふうりょく)
父兄 (ふけい)
太字 (ふとじ)
船出 (ふなで)
父母 (ふぼ)
冬場 (ふゆば)
冬山 (ふゆやま)
古里 (ふるさと)
古手 (ふるて)
古本 (ふるほん)
歩合 (ぶあい)
分科 (ぶんか)
文科 (ぶんか)
分会 (ぶんかい)
文教 (ぶんきょう)
分家 (ぶんけ)
分校 (ぶんこう)
文語 (ぶんご)
文才 (ぶんさい)
分子 (ぶんし)
分室 (ぶんしつ)
分社 (ぶんしゃ)
文書 (ぶんしょ)
分数 (ぶんすう)
文体 (ぶんたい)
文通 (ぶんつう)
分母 (ぶんぼ)
文明 (ぶんめい)
分野 (ぶんや)
文楽 (ぶんらく)
分立 (ぶんりつ)
米作 (べいさく)
米食 (べいしょく)
方角 (ほうがく)
方丸 (ほうがん)
方形 (ほうけい)
方言 (ほうげん)
方正 (ほうせい)
方体 (ほうたい)
北上 (ほくじょう)
北西 (ほくせい)
北東 (ほくとう)
歩行 (ほこう)
星空 (ほしぞら)
細長 (ほそなが)
北方 (ほっぽう)
歩道 (ほどう)
本科 (ほんか)
本会 (ほんかい)
本家 (ほんけ)
本国 (ほんごく)
本紙 (ほんし)
本社 (ほんしゃ)
本書 (ほんしょ)
本心 (ほんしん)
本数 (ほんすう)
本線 (ほんせん)
本船 (ほんせん)
本体 (ほんたい)
本店 (ほんてん)
本当 (ほんとう)
本道 (ほんどう)
本場 (ほんば)
本番 (ほんばん)
本元 (ほんもと)
本来 (ほんらい)
本来 (ほんらい)
母音 (ぼいん)
木刀 (ぼくとう)
母校 (ぼこう)
母国 (ぼこく)
母語 (ぼご)
母子 (ぼし)
母船 (ぼせん)
母体 (ぼたい)
間合 (まあい)
毎朝 (まいあさ)
毎回 (まいかい)
毎週 (まいしゅう)
毎時 (まいじ)
毎月 (まいつき)
毎年 (まいとし)
毎日 (まいにち)
毎年 (まいねん)
毎夜 (まいよ)
前足 (まえあし)
前売 (まえうり)
前金 (まえきん)
間男 (まおとこ)
間近 (まぢか)
間近 (まぢか)
間遠 (まどお)
間引 (まび)
丸木 (まるき)
丸太 (まるた)
万一 (まんいち)
万一 (まんいち)
万円 (まんえん)
万人 (まんにん)
見合 (みあ)
見方 (みかた)
見切 (みき)
三毛 (みけ)
見知 (みし)
水色 (みずいろ)
水鳥 (みずどり)
水引 (みずひき)
店先 (みせさき)
店番 (みせばん)
見通 (みとお)
見直 (みなお)
見回 (みまわ)
見回 (みまわ)
明星 (みょうじょう)
明朝 (みょうちょう)
明日 (みょうにち)
明年 (みょうねん)
麦茶 (むぎちゃ)
室町 (むろまち)
名家 (めいか)
名画 (めいが)
明記 (めいき)
名言 (めいげん)
明言 (めいげん)
名工 (めいこう)
明細 (めいさい)
名作 (めいさく)
明色 (めいしょく)
名数 (めいすう)
名声 (めいせい)
明知 (めいち)
名刀 (めいとう)
名答 (めいとう)
名答 (めいとう)
明白 (めいはく)
名馬 (めいば)
名分 (めいぶん)
名門 (めいもん)
目方 (めかた)
目頭 (めがしら)
目線 (めせん)
目星 (めぼし)
目元 (めもと)
毛頭 (もうとう)
目算 (もくさん)
目前 (もくぜん)
木馬 (もくば)
木曜 (もくよう)
木工 (もっこう)
元手 (もとで)
門下 (もんか)
門外 (もんがい)
門戸 (もんこ)
門前 (もんぜん)
門弟 (もんてい)
門番 (もんばん)
夜間 (やかん)
野外 (やがい)
夜学 (やがく)
夜光 (やこう)
夜行 (やこう)
矢先 (やさき)
野手 (やしゅ)
夜食 (やしょく)
野心 (やしん)
野人 (やじん)
野生 (やせい)
野草 (やそう)
野鳥 (やちょう)
夜半 (やはん)
夜分 (やぶん)
山間 (やまあい)
山国 (やまぐに)
山里 (やまざと)
山場 (やまば)
夜来 (やらい)
夕方 (ゆうがた)
夕食 (ゆうしょく)
友人 (ゆうじん)
雪国 (ゆきぐに)
雪見 (ゆきみ)
行方 (ゆくえ)
百合 (ゆり)
用言 (ようげん)
用語 (ようご)
用紙 (ようし)
用心 (ようじん)
用水 (ようすい)
用地 (ようち)
曜日 (ようび)
夜空 (よぞら)
夜中 (よなか)
夜道 (よみち)
弱気 (よわき)
弱音 (よわね)
来夏 (らいか)
来会 (らいかい)
来月 (らいげつ)
来光 (らいこう)
来校 (らいこう)
来社 (らいしゃ)
来秋 (らいしゅう)
来週 (らいしゅう)
来春 (らいしゅん)
来場 (らいじょう)
来店 (らいてん)
来日 (らいにち)
来年 (らいねん)
楽園 (らくえん)
楽天 (らくてん)
理科 (りか)
理学 (りがく)
力作 (りきさく)
理工 (りこう)
理知 (りち)
立夏 (りっか)
立秋 (りっしゅう)
立春 (りっしゅん)
立食 (りっしょく)
立体 (りったい)
立冬 (りっとう)
林間 (りんかん)
林道 (りんどう)
林野 (りんや)
六曜 (ろくよう)
相生 (あいおい)
相方 (あいかた)
相対 (あいたい)
相次 (あいつ)
相通 (あいつう)
相手 (あいて)
青葉 (あおば)
青物 (あおもの)
悪意 (あくい)
悪手 (あくしゅ)
悪事 (あくじ)
悪食 (あくじき)
悪玉 (あくだま)
悪人 (あくにん)
悪病 (あくびょう)
悪名 (あくみょう)
悪名 (あくめい)
悪役 (あくやく)
悪友 (あくゆう)
悪用 (あくよう)
足軽 (あしがる)
味見 (あじみ)
小豆 (あずき)
悪化 (あっか)
悪漢 (あっかん)
悪口 (あっこう)
油絵 (あぶらえ)
暗雲 (あんうん)
暗記 (あんき)
暗黒 (あんこく)
暗号 (あんごう)
暗算 (あんざん)
暗室 (あんしつ)
暗所 (あんしょ)
暗色 (あんしょく)
安心 (あんしん)
安心 (あんしん)
安住 (あんじゅう)
安全 (あんぜん)
安息 (あんそく)
暗中 (あんちゅう)
安直 (あんちょく)
安定 (あんてい)
安楽 (あんらく)
委員 (いいん)
医院 (いいん)
家路 (いえじ)
医科 (いか)
意外 (いがい)
医学 (いがく)
意気 (いき)
委曲 (いきょく)
医局 (いきょく)
医業 (いぎょう)
意見 (いけん)
意向 (いこう)
委細 (いさい)
意思 (いし)
石橋 (いしばし)
医者 (いしゃ)
医書 (いしょ)
意地 (いじ)
板場 (いたば)
板前 (いたまえ)
医大 (いだい)
一意 (いちい)
一員 (いちいん)
一事 (いちじ)
一次 (いちじ)
一助 (いちじょ)
一度 (いちど)
一部 (いちぶ)
一命 (いちめい)
一面 (いちめん)
意中 (いちゅう)
一様 (いちよう)
一流 (いちりゅう)
一路 (いちろ)
一期 (いっき)
一向 (いっこう)
一式 (いっしき)
一章 (いっしょう)
一身 (いっしん)
一世 (いっせい)
一定 (いってい)
一転 (いってん)
一等 (いっとう)
一発 (いっぱつ)
一筆 (いっぴつ)
一服 (いっぷく)
意図 (いと)
意表 (いひょう)
意味 (いみ)
医薬 (いやく)
員外 (いんがい)
院外 (いんがい)
飲酒 (いんしゅ)
飲食 (いんしょく)
員数 (いんすう)
院生 (いんせい)
院長 (いんちょう)
飲用 (いんよう)
植木 (うえき)
羽化 (うか)
右岸 (うがん)
雨期 (うき)
受取 (うけとり)
受身 (うけみ)
馬面 (うまづら)
馬主 (うまぬし)
上着 (うわぎ)
上向 (うわむ)
上役 (うわやく)
運休 (うんきゅう)
運行 (うんこう)
運算 (うんざん)
運送 (うんそう)
運転 (うんてん)
運動 (うんどう)
運筆 (うんぴつ)
運命 (うんめい)
運用 (うんよう)
駅員 (えきいん)
駅長 (えきちょう)
駅前 (えきまえ)
駅名 (えきめい)
遠泳 (えんえい)
円柱 (えんちゅう)
円安 (えんやす)
遠洋 (えんよう)
遠路 (えんろ)
王宮 (おうきゅう)
横行 (おうこう)
王様 (おうさま)
王者 (おうじゃ)
横着 (おうちゃく)
横転 (おうてん)
大島 (おおしま)
大波 (おおなみ)
大橋 (おおはし)
大曲 (おおまがり)
大昔 (おおむかし)
大物 (おおもの)
大童 (おおわらわ)
悪寒 (おかん)
屋外 (おくがい)
屋上 (おくじょう)
屋内 (おくない)
落度 (おちど)
落葉 (おちば)
追手 (おって)
面白 (おもしろ)
面白 (おもしろ)
表口 (おもてぐち)
表地 (おもてじ)
重荷 (おもに)
母屋 (おもや)
親指 (おやゆび)
音階 (おんかい)
音感 (おんかん)
温室 (おんしつ)
温水 (おんすい)
音速 (おんそく)
温度 (おんど)
音波 (おんぱ)
温風 (おんぷう)
温和 (おんわ)
会員 (かいいん)
海員 (かいいん)
開院 (かいいん)
海運 (かいうん)
開運 (かいうん)
開園 (かいえん)
開化 (かいか)
開花 (かいか)
階下 (かいか)
開会 (かいかい)
会館 (かいかん)
開館 (かいかん)
海岸 (かいがん)
会期 (かいき)
階級 (かいきゅう)
開局 (かいきょく)
開業 (かいぎょう)
海港 (かいこう)
開校 (かいこう)
開港 (かいこう)
開国 (かいこく)
開始 (かいし)
開室 (かいしつ)
会所 (かいしょ)
開場 (かいじょう)
階上 (かいじょう)
階数 (かいすう)
回想 (かいそう)
回送 (かいそう)
会談 (かいだん)
階調 (かいちょう)
開通 (かいつう)
回転 (かいてん)
開店 (かいてん)
開発 (かいはつ)
開平 (かいへい)
開放 (かいほう)
開明 (かいめい)
海面 (かいめん)
界面 (かいめん)
買物 (かいもの)
開門 (かいもん)
回遊 (かいゆう)
海洋 (かいよう)
海流 (かいりゅう)
回路 (かいろ)
海路 (かいろ)
下院 (かいん)
家屋 (かおく)
顔役 (かおやく)
下界 (かかい)
係員 (かかりいん)
係長 (かかりちょう)
化学 (かがく)
夏期 (かき)
書取 (かきとり)
下級 (かきゅう)
火急 (かきゅう)
歌曲 (かきょく)
家業 (かぎょう)
客員 (かくいん)
客死 (かくし)
角柱 (かくちゅう)
角度 (かくど)
家具 (かぐ)
神楽 (かぐら)
化合 (かごう)
歌集 (かしゅう)
家事 (かじ)
火事 (かじ)
荷重 (かじゅう)
化石 (かせき)
家族 (かぞく)
勝気 (かちき)
勝手 (かって)
活発 (かっぱつ)
活動 (かつどう)
活路 (かつろ)
家庭 (かてい)
荷電 (かでん)
下等 (かとう)
金具 (かなぐ)
金物 (かなもの)
下表 (かひょう)
下部 (かぶ)
上期 (かみき)
神様 (かみさま)
紙屋 (かみや)
神世 (かみよ)
神代 (かみよ)
火薬 (かやく)
身体 (からだ)
空身 (からみ)
下流 (かりゅう)
軽業 (かるわざ)
館員 (かんいん)
感化 (かんか)
寒気 (かんき)
感光 (かんこう)
感心 (かんしん)
漢字 (かんじ)
感想 (かんそう)
寒村 (かんそん)
感知 (かんち)
寒中 (かんちゅう)
館長 (かんちょう)
感電 (かんでん)
感度 (かんど)
感動 (かんどう)
館内 (かんない)
神主 (かんぬし)
寒波 (かんぱ)
漢文 (かんぶん)
寒風 (かんぷう)
感服 (かんぷく)
漢方 (かんぽう)
寒流 (かんりゅう)
漢和 (かんわ)
外界 (がいかい)
外局 (がいきょく)
外向 (がいこう)
外相 (がいしょう)
外注 (がいちゅう)
外皮 (がいひ)
外部 (がいぶ)
外面 (がいめん)
外遊 (がいゆう)
学院 (がくいん)
学業 (がくぎょう)
学者 (がくしゃ)
学習 (がくしゅう)
楽章 (がくしょう)
学童 (がくどう)
学部 (がくぶ)
学問 (がくもん)
楽屋 (がくや)
画集 (がしゅう)
画商 (がしょう)
画題 (がだい)
学界 (がっかい)
学期 (がっき)
学級 (がっきゅう)
学区 (がっく)
合宿 (がっしゅく)
合筆 (がっぴつ)
画板 (がばん)
画面 (がめん)
顔面 (がんめん)
丸薬 (がんやく)
気運 (きうん)
気負 (きお)
気温 (きおん)
帰化 (きか)
気化 (きか)
期間 (きかん)
気軽 (きがる)
気球 (ききゅう)
起業 (きぎょう)
帰港 (きこう)
起工 (きこう)
記号 (きごう)
起算 (きさん)
記者 (きしゃ)
期首 (きしゅ)
記章 (きしょう)
記事 (きじ)
期日 (きじつ)
起草 (きそう)
気息 (きそく)
期待 (きたい)
帰着 (きちゃく)
記帳 (きちょう)
汽笛 (きてき)
起点 (きてん)
帰投 (きとう)
気取 (きど)
起動 (きどう)
起筆 (きひつ)
気品 (きひん)
黄身 (きみ)
気味 (きみ)
気短 (きみじか)
黄緑 (きみどり)
気持 (きもち)
着物 (きもの)
客足 (きゃくあし)
客員 (きゃくいん)
客死 (きゃくし)
客室 (きゃくしつ)
客車 (きゃくしゃ)
客人 (きゃくじん)
客船 (きゃくせん)
客土 (きゃくど)
客間 (きゃくま)
気安 (きやす)
休館 (きゅうかん)
休業 (きゅうぎょう)
球形 (きゅうけい)
急行 (きゅうこう)
球根 (きゅうこん)
急死 (きゅうし)
急所 (きゅうしょ)
急進 (きゅうしん)
球場 (きゅうじょう)
級数 (きゅうすう)
急送 (きゅうそう)
休息 (きゅうそく)
急速 (きゅうそく)
球体 (きゅうたい)
宮中 (きゅうちゅう)
級長 (きゅうちょう)
急転 (きゅうてん)
急場 (きゅうば)
急病 (きゅうびょう)
究明 (きゅうめい)
球面 (きゅうめん)
級友 (きゅうゆう)
急用 (きゅうよう)
急落 (きゅうらく)
急流 (きゅうりゅう)
強意 (きょうい)
教育 (きょういく)
教員 (きょういん)
強化 (きょうか)
教化 (きょうか)
強者 (きょうしゃ)
強打 (きょうだ)
橋台 (きょうだい)
強調 (きょうちょう)
強度 (きょうど)
教練 (きょうれん)
局員 (きょくいん)
局所 (きょくしょ)
曲線 (きょくせん)
局地 (きょくち)
局長 (きょくちょう)
曲調 (きょくちょう)
局内 (きょくない)
局番 (きょくばん)
局部 (きょくぶ)
局面 (きょくめん)
曲面 (きょくめん)
曲目 (きょくもく)
去年 (きょねん)
去来 (きょらい)
起用 (きよう)
起立 (きりつ)
気流 (きりゅう)
帰路 (きろ)
金銀 (きんぎん)
近県 (きんけん)
金庫 (きんこ)
近所 (きんじょ)
近世 (きんせい)
近代 (きんだい)
近着 (きんちゃく)
金打 (きんちょう)
金品 (きんぴん)
気味 (ぎみ)
業界 (ぎょうかい)
業者 (ぎょうしゃ)
行商 (ぎょうしょう)
行事 (ぎょうじ)
形相 (ぎょうそう)
行列 (ぎょうれつ)
銀色 (ぎんいろ)
銀行 (ぎんこう)
銀山 (ぎんざん)
空港 (くうこう)
空想 (くうそう)
空調 (くうちょう)
空転 (くうてん)
空路 (くうろ)
区画 (くかく)
区間 (くかん)
苦学 (くがく)
区切 (くぎ)
苦行 (くぎょう)
苦言 (くげん)
苦心 (くしん)
薬指 (くすりゆび)
曲者 (くせもの)
区長 (くちょう)
口調 (くちょう)
区内 (くない)
苦肉 (くにく)
区分 (くぶん)
工面 (くめん)
苦楽 (くらく)
区立 (くりつ)
車代 (くるまだい)
黒豆 (くろまめ)
君主 (くんしゅ)
具合 (ぐあい)
具申 (ぐしん)
具体 (ぐたい)
形式 (けいしき)
軽食 (けいしょく)
軽重 (けいじゅう)
軽水 (けいすい)
係数 (けいすう)
形相 (けいそう)
軽重 (けいちょう)
軽度 (けいど)
軽油 (けいゆ)
毛皮 (けがわ)
化身 (けしん)
決起 (けっき)
血球 (けっきゅう)
決行 (けっこう)
血行 (けっこう)
決算 (けっさん)
決死 (けっし)
決勝 (けっしょう)
血色 (けっしょく)
決心 (けっしん)
血相 (けっそう)
決着 (けっちゃく)
決定 (けってい)
決意 (けつい)
血族 (けつぞく)
血流 (けつりゅう)
気配 (けはい)
毛深 (けぶか)
県下 (けんか)
県会 (けんかい)
県外 (けんがい)
研究 (けんきゅう)
犬歯 (けんし)
県人 (けんじん)
県道 (けんどう)
県内 (けんない)
見物 (けんぶつ)
県立 (けんりつ)
下界 (げかい)
外界 (げかい)
下宿 (げしゅく)
月次 (げつじ)
下品 (げひん)
下落 (げらく)
元号 (げんごう)
原始 (げんし)
原酒 (げんしゅ)
原題 (げんだい)
原動 (げんどう)
言動 (げんどう)
原発 (げんぱつ)
原油 (げんゆ)
公安 (こうあん)
校医 (こうい)
工員 (こういん)
行員 (こういん)
幸運 (こううん)
公役 (こうえき)
高温 (こうおん)
公開 (こうかい)
交感 (こうかん)
向学 (こうがく)
後期 (こうき)
工期 (こうき)
後宮 (こうきゅう)
高級 (こうきゅう)
工業 (こうぎょう)
校区 (こうく)
工具 (こうぐ)
公庫 (こうこ)
公使 (こうし)
行使 (こうし)
公式 (こうしき)
後者 (こうしゃ)
向暑 (こうしょ)
高所 (こうしょ)
校章 (こうしょう)
後進 (こうしん)
行進 (こうしん)
高進 (こうしん)
工事 (こうじ)
高次 (こうじ)
小路 (こうじ)
口実 (こうじつ)
向上 (こうじょう)
後世 (こうせい)
後送 (こうそう)
光速 (こうそく)
高速 (こうそく)
交代 (こうたい)
公定 (こうてい)
校庭 (こうてい)
公転 (こうてん)
高等 (こうとう)
高度 (こうど)
行動 (こうどう)
港内 (こうない)
光波 (こうは)
高配 (こうはい)
公表 (こうひょう)
幸福 (こうふく)
後部 (こうぶ)
公平 (こうへい)
交遊 (こうゆう)
公有 (こうゆう)
交流 (こうりゅう)
後列 (こうれつ)
国庫 (こくこ)
国事 (こくじ)
国定 (こくてい)
黒板 (こくばん)
国有 (こくゆう)
心根 (こころね)
古式 (こしき)
戸主 (こしゅ)
小島 (こじま)
湖水 (こすい)
古代 (こだい)
国庫 (こっこ)
古都 (こと)
言葉 (ことば)
小鼻 (こばな)
小路 (こみち)
子持 (こもち)
小物 (こもの)
子守 (こもり)
小屋 (こや)
小指 (こゆび)
今期 (こんき)
根気 (こんき)
根号 (こんごう)
今昔 (こんじゃく)
今度 (こんど)
根本 (こんぽん)
根毛 (こんもう)
語意 (ごい)
合意 (ごうい)
号外 (ごうがい)
号数 (ごうすう)
合板 (ごうはん)
合筆 (ごうひつ)
合流 (ごうりゅう)
語感 (ごかん)
五重 (ごじゅう)
語調 (ごちょう)
祭日 (さいじつ)
細部 (さいぶ)
祭礼 (さいれい)
酒場 (さかば)
坂道 (さかみち)
酒屋 (さかや)
先様 (さきさま)
先物 (さきもの)
作業 (さぎょう)
作意 (さくい)
作者 (さくしゃ)
作事 (さくじ)
作表 (さくひょう)
作品 (さくひん)
作物 (さくもつ)
指図 (さしず)
流石 (さすが)
流石 (さすが)
早急 (さっきゅう)
作曲 (さっきょく)
早速 (さっそく)
作動 (さどう)
寒気 (さむけ)
申年 (さるどし)
三界 (さんがい)
算定 (さんてい)
三流 (さんりゅう)
仕上 (しあが)
詩歌 (しいか)
仕打 (しうち)
使役 (しえき)
歯科 (しか)
死角 (しかく)
仕方 (しかた)
歯学 (しがく)
仕切 (しき)
始期 (しき)
死期 (しき)
式場 (しきじょう)
色相 (しきそう)
色調 (しきちょう)
式部 (しきぶ)
子宮 (しきゅう)
死去 (しきょ)
始業 (しぎょう)
仕組 (しく)
市区 (しく)
仕草 (しぐさ)
止血 (しけつ)
指向 (しこう)
歯根 (しこん)
死後 (しご)
死語 (しご)
仕事 (しごと)
使者 (ししゃ)
死者 (ししゃ)
死守 (ししゅ)
詩集 (ししゅう)
四重 (しじゅう)
始終 (しじゅう)
詩人 (しじん)
指数 (しすう)
歯石 (しせき)
死線 (しせん)
思想 (しそう)
子息 (しそく)
死体 (したい)
下着 (したぎ)
次第 (しだい)
室温 (しつおん)
指定 (してい)
始点 (してん)
始動 (しどう)
品数 (しなかず)
品物 (しなもの)
指南 (しなん)
死人 (しにん)
始発 (しはつ)
死人 (しびと)
市部 (しぶ)
詩文 (しぶん)
島国 (しまぐに)
仕向 (しむけ)
使命 (しめい)
指名 (しめい)
指命 (しめい)
紙面 (しめん)
下期 (しもき)
社員 (しゃいん)
社運 (しゃうん)
社屋 (しゃおく)
社業 (しゃぎょう)
車庫 (しゃこ)
写植 (しゃしょく)
写真 (しゃしん)
写実 (しゃじつ)
写生 (しゃせい)
車速 (しゃそく)
三味 (しゃみ)
車両 (しゃりょう)
主意 (しゅい)
集荷 (しゅうか)
集会 (しゅうかい)
終期 (しゅうき)
終局 (しゅうきょく)
終曲 (しゅうきょく)
集金 (しゅうきん)
終業 (しゅうぎょう)
集計 (しゅうけい)
集合 (しゅうごう)
習作 (しゅうさく)
終始 (しゅうし)
終止 (しゅうし)
終身 (しゅうしん)
習字 (しゅうじ)
終日 (しゅうじつ)
終生 (しゅうせい)
終息 (しゅうそく)
習知 (しゅうち)
終着 (しゅうちゃく)
集中 (しゅうちゅう)
終点 (しゅうてん)
終電 (しゅうでん)
秋波 (しゅうは)
集配 (しゅうはい)
終夜 (しゅうや)
集落 (しゅうらく)
宿題 (しゅくだい)
宿直 (しゅくちょく)
宿場 (しゅくば)
宿命 (しゅくめい)
主君 (しゅくん)
主計 (しゅけい)
主語 (しゅご)
首相 (しゅしょう)
主食 (しゅしょく)
主事 (しゅじ)
主人 (しゅじん)
取水 (しゅすい)
主体 (しゅたい)
主題 (しゅだい)
出荷 (しゅっか)
出血 (しゅっけつ)
出庫 (しゅっこ)
出向 (しゅっこう)
出所 (しゅっしょ)
出身 (しゅっしん)
出世 (しゅっせ)
出発 (しゅっぱつ)
出品 (しゅっぴん)
出題 (しゅつだい)
出動 (しゅつどう)
首都 (しゅと)
手動 (しゅどう)
主筆 (しゅひつ)
主文 (しゅぶん)
主役 (しゅやく)
主流 (しゅりゅう)
主力 (しゅりょく)
所員 (しょいん)
書院 (しょいん)
消音 (しょうおん)
消化 (しょうか)
消火 (しょうか)
商会 (しょうかい)
小寒 (しょうかん)
消去 (しょうきょ)
商業 (しょうぎょう)
商工 (しょうこう)
消光 (しょうこう)
商号 (しょうごう)
商才 (しょうさい)
勝算 (しょうさん)
勝者 (しょうしゃ)
商社 (しょうしゃ)
小暑 (しょうしょ)
正真 (しょうしん)
商事 (しょうじ)
商船 (しょうせん)
消息 (しょうそく)
商談 (しょうだん)
消長 (しょうちょう)
商店 (しょうてん)
商人 (しょうにん)
商売 (しょうばい)
商品 (しょうひん)
勝負 (しょうぶ)
正味 (しょうみ)
正面 (しょうめん)
生薬 (しょうやく)
商用 (しょうよう)
所感 (しょかん)
所外 (しょがい)
所期 (しょき)
所業 (しょぎょう)
食指 (しょくし)
植字 (しょくじ)
食事 (しょくじ)
植生 (しょくせい)
食品 (しょくひん)
植物 (しょくぶつ)
植毛 (しょくもう)
食物 (しょくもつ)
植林 (しょくりん)
所見 (しょけん)
書庫 (しょこ)
所作 (しょさ)
書式 (しょしき)
書写 (しょしゃ)
所持 (しょじ)
暑中 (しょちゅう)
所長 (しょちょう)
所定 (しょてい)
所内 (しょない)
書面 (しょめん)
書物 (しょもつ)
所有 (しょゆう)
所用 (しょよう)
仕様 (しよう)
使用 (しよう)
死力 (しりょく)
白身 (しろみ)
代物 (しろもの)
仕業 (しわざ)
深意 (しんい)
真意 (しんい)
深遠 (しんえん)
深化 (しんか)
進化 (しんか)
深海 (しんかい)
新館 (しんかん)
神学 (しんがく)
進学 (しんがく)
進級 (しんきゅう)
新曲 (しんきょく)
真空 (しんくう)
新宮 (しんぐう)
心血 (しんけつ)
進行 (しんこう)
新式 (しんしき)
新酒 (しんしゅ)
進取 (しんしゅ)
進出 (しんしゅつ)
心身 (しんしん)
新進 (しんしん)
真実 (しんじつ)
身上 (しんじょう)
進上 (しんじょう)
進水 (しんすい)
真正 (しんせい)
神前 (しんぜん)
真相 (しんそう)
親族 (しんぞく)
神体 (しんたい)
身体 (しんたい)
新調 (しんちょう)
深長 (しんちょう)
身長 (しんちょう)
親等 (しんとう)
進度 (しんど)
神童 (しんどう)
進入 (しんにゅう)
新橋 (しんばし)
心配 (しんぱい)
新品 (しんぴん)
深部 (しんぶ)
神父 (しんぷ)
神木 (しんぼく)
進歩 (しんぽ)
親身 (しんみ)
身命 (しんめい)
進物 (しんもつ)
深夜 (しんや)
真理 (しんり)
新緑 (しんりょく)
進路 (しんろ)
神話 (しんわ)
親和 (しんわ)
寺院 (じいん)
次回 (じかい)
時期 (じき)
次期 (じき)
直筆 (じきひつ)
時局 (じきょく)
事業 (じぎょう)
次兄 (じけい)
自決 (じけつ)
次元 (じげん)
事後 (じご)
次号 (じごう)
地酒 (じざけ)
次子 (じし)
自主 (じしゅ)
自習 (じしゅう)
地所 (じしょ)
次章 (じしょう)
自身 (じしん)
時事 (じじ)
事実 (じじつ)
自重 (じじゅう)
次女 (じじょ)
自乗 (じじょう)
次数 (じすう)
時世 (じせい)
事前 (じぜん)
時速 (じそく)
自他 (じた)
時短 (じたん)
時代 (じだい)
次代 (じだい)
地代 (じだい)
次長 (じちょう)
自重 (じちょう)
実家 (じっか)
実感 (じっかん)
実兄 (じっけい)
実行 (じっこう)
実根 (じっこん)
実作 (じっさく)
実子 (じっし)
実写 (じっしゃ)
実習 (じっしゅう)
実数 (じっすう)
実線 (じっせん)
実体 (じったい)
実地 (じっち)
